CEPAL,,,,
Brazil,Name withheld for security reasons*,Business administration services,1,"31,236.20"
Brazil,Name withheld for security reasons*,Business administration services,1,"54,569.08"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,796.30"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,248.42"
Brazil,Name withheld for security reasons*,Business administration services,1,"45,247.62"
UNDP continued,,,,
Brazil,ARISTON POLIMEROS INDUSTRIA E COMERCIO,Manufacturing technologies,1,"134,750.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"100,410.76"
Brazil,Name withheld for security reasons*,Business administration services,1,"33,609.36"
Brazil,AVANTI EVENTOS LTDA,Specialized trade construction and maintenance services,2,"326,085.44"
Brazil,AZURÃŠ PUBLICAÃ‡Ã•ES LTDA - ME,Reproduction services,1,"35,267.63"
Brazil,Name withheld for security reasons*,Business administration services,1,"31,143.78"
Brazil,Name withheld for security reasons*,Business administration services,1,"40,677.95"
Brazil,Name withheld for security reasons*,Business administration services,1,"37,479.85"
Brazil,Name withheld for security reasons*,Business administration services,1,"67,405.76"
Brazil,Name withheld for security reasons*,Business administration services,1,"45,394.54"
Brazil,Name withheld for security reasons*,Business administration services,1,"31,042.13"
Brazil,Name withheld for security reasons*,Business administration services,1,"32,016.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"44,022.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"37,857.85"
Brazil,Name withheld for security reasons*,Business administration services,1,"90,000.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,399.80"
Brazil,Name withheld for security reasons*,Business administration services,1,"45,697.85"
Brazil,Name withheld for security reasons*,Business administration services,1,"62,084.26"
Brazil,Name withheld for security reasons*,Business administration services,1,"35,219.51"
Brazil,Name withheld for security reasons*,Business administration services,1,"98,435.14"
Brazil,"CARTA MAIOR PUB, PROM. E PRODUÃ‡ÃƒO LTDA",Telecommunications media services,1,"287,635.73"
Brazil,Name withheld for security reasons*,Business administration services,2,"78,973.34"
Brazil,CEB DISTRIBUIÃ‡ÃƒO,Utilities,1,"195,000.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"61,615.71"
Brazil,Name withheld for security reasons*,Business administration services,1,"58,029.01"
Brazil,Name withheld for security reasons*,Business administration services,1,"65,992.08"
Brazil,Name withheld for security reasons*,Business administration services,1,"47,637.61"
Brazil,Name withheld for security reasons*,Business administration services,1,"31,295.67"
Brazil,Name withheld for security reasons*,Business administration services,1,"42,249.39"
Brazil,CON & SEA LTDA,Human resources services,1,"512,461.09"
Brazil,CPM BRAXIS S A,Computer services,1,"284,716.95"
Brazil,Name withheld for security reasons*,Business administration services,1,"32,440.33"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,443.25"
Brazil,Name withheld for security reasons*,Business administration services,1,"55,586.93"
Brazil,Name withheld for security reasons*,Business administration services,1,"32,996.04"
Brazil,Name withheld for security reasons*,Business administration services,1,"31,042.13"
Brazil,Name withheld for security reasons*,Business administration services,1,"32,780.50"
Brazil,Name withheld for security reasons*,Business administration services,1,"52,000.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,317.36"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,508.48"
Brazil,Name withheld for security reasons*,Business administration services,1,"35,509.02"
Brazil,Name withheld for security reasons*,Business administration services,1,"35,517.75"
Brazil,DATAFOLHA INSTITUTO DE PESQUISA LTDA.,Community and social services,1,"996,126.03"
Brazil,Name withheld for security reasons*,Business administration services,1,"33,774.55"
Brazil,Name withheld for security reasons*,Business administration services,1,"33,073.04"
Brazil,DELOITTE TOUCHE TOHMATSU CONSULTORES,Information services,1,"141,257.22"
Brazil,Name withheld for security reasons*,Business administration services,1,"32,951.78"
Brazil,Name withheld for security reasons*,Business administration services,1,"32,616.30"
Brazil,Name withheld for security reasons*,Business administration services,1,"74,037.51"
Brazil,Name withheld for security reasons*,Business administration services,1,"31,953.23"
Brazil,Name withheld for security reasons*,Business administration services,1,"41,013.15"
Brazil,Name withheld for security reasons*,Business administration services,1,"41,077.14"
Brazil,ECO BLASTER IND COM DE RESINAS LTDA,Manufacturing technologies,1,"144,850.00"
Brazil,ECOMETRIKA CONSULTORIA EMPRESARIAL LTDA,Business administration services,1,"49,000.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"50,267.91"
Brazil,Name withheld for security reasons*,Business administration services,1,"65,992.08"
Brazil,Name withheld for security reasons*,Business administration services,1,"40,677.95"
Brazil,Name withheld for security reasons*,Business administration services,1,"48,653.76"
Brazil,ELETRODATA INSTALACOES E SERVICOS LTDA,Professional engineering services,1,"218,293.04"
Brazil,Name withheld for security reasons*,Business administration services,1,"38,936.47"
Brazil,Name withheld for security reasons*,Business administration services,1,"34,451.08"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,159.76"
Brazil,Name withheld for security reasons*,Business administration services,1,"44,890.40"
Brazil,EMPRESA BRASIL DE COMUNICAÃ‡ÃƒO S/A,Reproduction services,5,"326,513.57"
Brazil,Name withheld for security reasons*,Business administration services,1,"35,070.62"
Brazil,Ernst e Young Terco Ass Empresarial,Management advisory services,1,"197,879.86"
Brazil,Name withheld for security reasons*,Business administration services,1,"53,307.00"
Brazil,EXTINFOGO PREST DE SERV DE BRIGADISTA,Public order and safety,1,"152,193.27"
Brazil,Name withheld for security reasons*,Business administration services,1,"31,676.21"
Brazil,Name withheld for security reasons*,Business administration services,2,"133,267.52"
Brazil,FACULDADE LATINO-AMER CIEN SOC - FLACSO,Community and social services,1,"47,370.91"
Brazil,FEESC - FUNDAÃ‡ÃƒO DE ENSINO E,Human resources services,1,"99,421.39"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,446.18"
Brazil,Name withheld for security reasons*,Business administration services,1,"48,600.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"65,992.08"
Brazil,Name withheld for security reasons*,Business administration services,1,"35,517.75"
Brazil,Name withheld for security reasons*,Business administration services,1,"31,782.77"
Brazil,Name withheld for security reasons*,Business administration services,1,"50,267.90"
Brazil,Name withheld for security reasons*,Business administration services,1,"45,002.36"
Brazil,Name withheld for security reasons*,Business administration services,1,"51,970.57"
Brazil,Name withheld for security reasons*,Business administration services,1,"48,000.00"
Brazil,FLYTOUR BUSINESS TRAVEL VIAG E TUR LTDA,Passenger transport,2,"247,086.73"
Brazil,Name withheld for security reasons*,Business administration services,1,"61,484.10"
Brazil,Name withheld for security reasons*,Business administration services,1,"56,845.09"
Brazil,FUND.DE CIENCIA APLIC.TECNOL.ESPACI,Environmental management,1,"127,024.98"
Brazil,FUNDAÃ‡ÃƒO DE AMPARO E DESENVOLVIMENT,Fisheries and aquaculture,1,"98,147.58"
Brazil,FUNDAÃ‡ÃƒO DE APOIO AO DESENV. DA,Community and social services,1,"50,528.25"
Brazil,FUNDACAO COORD DE PROJ PESQUISA E ESTUDO,Specialized trade construction and maintenance services,1,"42,490.16"
Brazil,FUNDACAO DE AMPARO A PESQUISA E EXTENSAO,Professional engineering services,1,"464,320.50"
Brazil,FUNDACAO GETULIO VARGAS,Educational institutions,1,"40,020.01"
Brazil,FUNDACAO GETULIO VARGAS,Forestry,1,"747,000.00"
Brazil,FUNDACAO PARA DESENV CIENT TEC FIOTEC,Human resources services,1,"612,358.86"
Brazil,FUNDACAO PARA DESENV CIENT TEC FIOTEC,Medical practice,1,"934,995.72"
Brazil,FUNDACAO PARA DESENV CIENT TEC FIOTEC,Professional engineering services,1,"43,380.68"
Brazil,FUNDEP - FUNDACAO DE DESENVOLVIMENTO,Medical practice,4,"1,058,889.39"
Brazil,Name withheld for security reasons*,Business administration services,2,"69,233.33"
Brazil,Name withheld for security reasons*,Business administration services,2,"91,075.62"
Brazil,Geoplan Consultoria e ServiÃ§os Ltda,Earth science services,1,"178,464.69"
Brazil,Name withheld for security reasons*,Business administration services,1,"35,476.71"
Brazil,Name withheld for security reasons*,Business administration services,1,"99,000.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"31,929.04"
Brazil,Name withheld for security reasons*,Business administration services,1,"38,967.37"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,443.25"
Brazil,GREENTEC CONS E PLAN AGRO FLORESTAL,Business administration services,1,"76,163.09"
Brazil,GREENTEC CONS E PLAN AGRO FLORESTAL,Environmental management,1,"96,228.24"
Brazil,GRIFFO SERVICOS GERAIS LTDA,Building and facility maintenance and repair services,5,"503,459.47"
Brazil,GRIFFO SERVICOS GERAIS LTDA,Security and personal safety,1,"49,999.99"
Brazil,Name withheld for security reasons*,Business administration services,1,"37,768.91"
Brazil,Name withheld for security reasons*,Business administration services,1,"32,635.16"
Brazil,Name withheld for security reasons*,Business administration services,1,"31,042.11"
Brazil,Name withheld for security reasons*,Business administration services,1,"31,027.75"
Brazil,Name withheld for security reasons*,Business administration services,1,"53,677.96"
Brazil,Name withheld for security reasons*,Business administration services,1,"43,546.04"
Brazil,Name withheld for security reasons*,Business administration services,1,"31,143.78"
Brazil,Name withheld for security reasons*,Business administration services,1,"42,021.02"
UNDP continued,,,,
Brazil,Name withheld for security reasons*,Business administration services,1,"38,480.28"
Brazil,Name withheld for security reasons*,Business administration services,1,"42,500.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"64,963.20"
Brazil,Name withheld for security reasons*,Business administration services,1,"41,402.83"
Brazil,IBM BRASIL INDUSTRIA MAQUINAS E SERVICOS,Computer services,1,"69,278.86"
Brazil,IDOM Ingenieria y Consultoria,Public administration and finance services,1,"43,625.75"
Brazil,Name withheld for security reasons*,Business administration services,1,"58,451.04"
Brazil,Name withheld for security reasons*,Business administration services,1,"55,932.20"
Brazil,INSTITUTO DE ESTUDOS PESQUISAS E PROJETO,Community and social services,1,"47,370.91"
Brazil,INSTITUTO DE PESQUISA ECONOMICA APLICADA,Community and social services,1,"69,179.60"
Brazil,INSTITUTO DH PROMOCAO PESQUISA EM DH,Community and social services,1,"47,370.91"
Brazil,Name withheld for security reasons*,Business administration services,1,"38,967.36"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,443.25"
Brazil,Name withheld for security reasons*,Business administration services,1,"38,499.50"
Brazil,Name withheld for security reasons*,Business administration services,1,"31,660.98"
Brazil,Name withheld for security reasons*,Business administration services,1,"32,996.04"
Brazil,Name withheld for security reasons*,Business administration services,1,"37,018.77"
Brazil,Name withheld for security reasons*,Business administration services,1,"31,676.19"
Brazil,JB PROPAGANDA E MARKETING LTDA,Specialized trade construction and maintenance services,2,"1,240,571.61"
Brazil,Name withheld for security reasons*,Business administration services,1,"36,142.22"
Brazil,Name withheld for security reasons*,Business administration services,1,"34,817.62"
Brazil,Name withheld for security reasons*,Business administration services,1,"44,223.06"
Brazil,Name withheld for security reasons*,Business administration services,1,"65,992.08"
Brazil,Name withheld for security reasons*,Business administration services,1,"50,025.01"
Brazil,Name withheld for security reasons*,Business administration services,1,"32,245.49"
Brazil,Name withheld for security reasons*,Business administration services,1,"33,159.64"
Brazil,Name withheld for security reasons*,Business administration services,1,"45,022.51"
Brazil,Name withheld for security reasons*,Business administration services,1,"47,375.63"
Brazil,Name withheld for security reasons*,Business administration services,1,"40,270.13"
Brazil,Name withheld for security reasons*,Business administration services,1,"37,896.20"
Brazil,Name withheld for security reasons*,Business administration services,1,"50,174.40"
Brazil,Name withheld for security reasons*,Business administration services,1,"38,407.20"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,321.48"
Brazil,KALF INDUSTRIA E COMERCIO DE PLASTICOS,Manufacturing technologies,1,"117,900.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"31,052.10"
Brazil,Name withheld for security reasons*,Business administration services,1,"62,084.27"
Brazil,Name withheld for security reasons*,Business administration services,1,"32,148.08"
Brazil,Name withheld for security reasons*,Business administration services,1,"58,451.05"
Brazil,Name withheld for security reasons*,Business administration services,1,"32,391.62"
Brazil,Name withheld for security reasons*,Business administration services,1,"37,262.54"
Brazil,Name withheld for security reasons*,Business administration services,1,"32,148.08"
Brazil,Lazzooli Consultoria LTDA,Business administration services,1,"40,000.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"41,707.80"
Brazil,Name withheld for security reasons*,Business administration services,1,"38,137.46"
Brazil,Name withheld for security reasons*,Business administration services,1,"31,929.04"
Brazil,Name withheld for security reasons*,Business administration services,1,"41,013.15"
Brazil,Name withheld for security reasons*,Business administration services,1,"32,586.47"
Brazil,Name withheld for security reasons*,Business administration services,1,"37,250.56"
Brazil,Name withheld for security reasons*,Business administration services,1,"36,018.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"33,073.03"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,686.80"
Brazil,Name withheld for security reasons*,Business administration services,1,"38,771.19"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,881.63"
Brazil,Name withheld for security reasons*,Business administration services,1,"35,918.17"
Brazil,Name withheld for security reasons*,Business administration services,1,"40,677.96"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,443.25"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,080.53"
Brazil,Name withheld for security reasons*,Business administration services,1,"34,096.44"
Brazil,Name withheld for security reasons*,Business administration services,1,"50,000.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"35,509.02"
Brazil,Name withheld for security reasons*,Business administration services,1,"37,749.63"
Brazil,Name withheld for security reasons*,Business administration services,1,"37,993.19"
Brazil,Name withheld for security reasons*,Business administration services,1,"34,550.84"
Brazil,Name withheld for security reasons*,Business administration services,1,"33,073.03"
Brazil,Name withheld for security reasons*,Business administration services,1,"33,463.40"
Brazil,Name withheld for security reasons*,Business administration services,1,"54,710.18"
Brazil,Name withheld for security reasons*,Business administration services,1,"45,711.75"
Brazil,Name withheld for security reasons*,Business administration services,1,"95,689.23"
Brazil,Name withheld for security reasons*,Business administration services,1,"59,322.03"
Brazil,Name withheld for security reasons*,Business administration services,2,"64,165.84"
Brazil,Name withheld for security reasons*,Business administration services,1,"36,018.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"46,273.74"
Brazil,Name withheld for security reasons*,Business administration services,1,"33,755.48"
Brazil,Name withheld for security reasons*,Business administration services,1,"38,844.15"
Brazil,Name withheld for security reasons*,Business administration services,1,"75,719.34"
Brazil,Name withheld for security reasons*,Business administration services,1,"92,793.69"
Brazil,Name withheld for security reasons*,Business administration services,1,"32,780.50"
Brazil,Name withheld for security reasons*,Business administration services,1,"45,022.50"
Brazil,Name withheld for security reasons*,Business administration services,1,"35,070.64"
Brazil,Name withheld for security reasons*,Business administration services,1,"40,677.97"
Brazil,Name withheld for security reasons*,Business administration services,1,"78,000.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"38,977.92"
Brazil,Name withheld for security reasons*,Business administration services,1,"40,620.72"
Brazil,Name withheld for security reasons*,Business administration services,1,"35,323.90"
Brazil,Name withheld for security reasons*,Business administration services,1,"47,247.91"
Brazil,Name withheld for security reasons*,Business administration services,1,"35,335.68"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,316.16"
Brazil,Name withheld for security reasons*,Business administration services,1,"39,791.57"
Brazil,MBP ISOBLOCK SISTEMAS TERMOISOLANTES,Manufacturing technologies,1,"241,850.00"
Brazil,MEHTA TRANSPORTES E SERVICOS LTDA,Building and facility maintenance and repair services,1,"52,135.28"
Brazil,MIDILINE CONSTRUCOES E COMERCIO LTDA,Telecommunications media services,2,"2,038,287.21"
Brazil,Name withheld for security reasons*,Business administration services,1,"50,170.49"
Brazil,Name withheld for security reasons*,Business administration services,1,"45,022.50"
Brazil,Name withheld for security reasons*,Business administration services,2,"105,300.91"
Brazil,Name withheld for security reasons*,Business administration services,1,"65,992.08"
Brazil,Name withheld for security reasons*,Business administration services,1,"44,097.40"
Brazil,Name withheld for security reasons*,Information Technology Service Delivery,2,"81,480.18"
Brazil,Name withheld for security reasons*,Business administration services,1,"36,531.90"
Brazil,Name withheld for security reasons*,Business administration services,1,"58,451.07"
Brazil,PANISOL S A PAINEIS ISOLANTES,Manufacturing technologies,1,"30,000.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"57,203.39"
Brazil,Name withheld for security reasons*,Business administration services,1,"32,488.64"
Brazil,Name withheld for security reasons*,Business administration services,1,"41,520.76"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,287.73"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,000.00"
Brazil,PLANALTO SERVICE LTDA,Building and facility maintenance and repair services,2,"959,927.91"
Brazil,Plena Tecnologia em Servicos Ltda,Building and facility maintenance and repair services,2,"77,799.64"
Brazil,POLIS PESQUISA LIMITADA,Public administration and finance services,1,"196,835.78"
Brazil,Pontificia Universidade do RS,Community and social services,1,"47,370.91"
Brazil,Name withheld for security reasons*,Business administration services,1,"34,451.08"
Brazil,Name withheld for security reasons*,Business administration services,1,"37,518.75"
Brazil,PURCOM QUIMICA LTDA,Manufacturing technologies,1,"201,100.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"40,730.35"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,015.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"32,489.04"
UNDP continued,,,,
Brazil,Name withheld for security reasons*,Business administration services,1,"33,316.52"
Brazil,Name withheld for security reasons*,Business administration services,1,"36,970.30"
Brazil,Name withheld for security reasons*,Business administration services,1,"39,649.30"
Brazil,Name withheld for security reasons*,Business administration services,1,"46,760.84"
Brazil,Name withheld for security reasons*,Business administration services,1,"37,218.60"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,796.31"
Brazil,Name withheld for security reasons*,Business administration services,1,"50,205.39"
Brazil,Name withheld for security reasons*,Business administration services,1,"35,664.88"
Brazil,Name withheld for security reasons*,Business administration services,1,"42,717.98"
Brazil,Name withheld for security reasons*,Business administration services,1,"32,780.49"
Brazil,Name withheld for security reasons*,Business administration services,1,"40,020.01"
Brazil,Name withheld for security reasons*,Business administration services,1,"42,442.63"
Brazil,Name withheld for security reasons*,Business administration services,1,"40,383.65"
Brazil,Name withheld for security reasons*,Business administration services,1,"31,929.07"
Brazil,Name withheld for security reasons*,Business administration services,1,"65,992.08"
Brazil,Name withheld for security reasons*,Business administration services,1,"36,102.07"
Brazil,Name withheld for security reasons*,Business administration services,1,"58,529.29"
Brazil,Name withheld for security reasons*,Business administration services,1,"50,528.24"
Brazil,Name withheld for security reasons*,Business administration services,1,"39,707.89"
Brazil,Name withheld for security reasons*,Business administration services,1,"38,806.57"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,399.80"
Brazil,Name withheld for security reasons*,Business administration services,1,"33,738.02"
Brazil,Name withheld for security reasons*,Business administration services,1,"59,322.03"
Brazil,Name withheld for security reasons*,Business administration services,1,"75,869.47"
Brazil,SENAI - CETEPO,Professional engineering services,1,"930,075.04"
Brazil,ServiÃ§o Nacional de Aprendizagem Industr,Professional engineering services,1,"905,611.30"
Brazil,Name withheld for security reasons*,Business administration services,1,"67,000.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,370.19"
Brazil,SITRAN - EMPRESA DE SEGURANCA LTDA,Security and personal safety,1,"88,002.64"
Brazil,Name withheld for security reasons*,Business administration services,1,"54,323.42"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,004.88"
Brazil,ST PAUL PLAZA HOTEIS E TURISMO LTDA,Hotels and lodging and meeting facilities,1,"32,925.19"
Brazil,Name withheld for security reasons*,Business administration services,1,"56,762.75"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,015.02"
Brazil,SUN & TOUR VIAGENS E EVENTOS LTDA,Reproduction services,1,"52,181.90"
Brazil,Name withheld for security reasons*,Business administration services,1,"48,394.20"
Brazil,Name withheld for security reasons*,Business administration services,1,"41,270.65"
Brazil,Name withheld for security reasons*,Business administration services,1,"38,382.85"
Brazil,TECHNIK BRASIL LTDA,Specialized trade construction and maintenance services,1,"563,408.43"
Brazil,TELECOMUNICACOES BRASILEIRAS SA,Information Technology Service Delivery,2,"364,947.45"
Brazil,Name withheld for security reasons*,Business administration services,1,"38,967.37"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,446.18"
Brazil,Name withheld for security reasons*,Business administration services,1,"50,345.52"
Brazil,Name withheld for security reasons*,Mail and cargo transport,1,"34,694.61"
Brazil,Name withheld for security reasons*,Business administration services,1,"37,638.17"
Brazil,UFBA FUNDACAO,Disease prevention and control,1,"48,245.99"
Brazil,UNIVERSIDADE FED DO PARA-UFPA,Community and social services,1,"47,370.91"
Brazil,Universidade Federal do PiauÃ-,Educational institutions,1,"32,516.26"
Brazil,Name withheld for security reasons*,Business administration services,1,"35,070.62"
Brazil,Name withheld for security reasons*,Business administration services,2,"133,267.52"
Brazil,Name withheld for security reasons*,Business administration services,1,"69,511.67"
Brazil,VITALUX EFICIÃŠNCIA ENERGéTICA LTDA,Manufacturing technologies,1,"100,066.77"
Brazil,Name withheld for security reasons*,Business administration services,1,"31,612.27"
Brazil,Name withheld for security reasons*,Business administration services,1,"36,955.56"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,832.92"
Brazil,Name withheld for security reasons*,Business administration services,1,"35,109.60"
Brazil,WEG DRIVES E CONTROLS AUTOMACAO LTDA,Transport services,1,"131,719.34"
Brazil,WEG EQUIPAMENTOS ELETRICOS S A,Transport services,1,"126,156.18"
Brazil,Name withheld for security reasons*,Business administration services,1,"44,022.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,446.18"
Brazil,Name withheld for security reasons*,Business administration services,1,"30,015.00"
Brazil,Name withheld for security reasons*,Business administration services,1,"35,517.75"
Brazil,Name withheld for security reasons*,Business administration services,1,"32,780.50"
Brazil,ZARYA ARQUITETURA E ENGENHARIA LTDA,Professional engineering services,1,"48,376.05"
Brazil,Name withheld for security reasons*,Business administration services,1,"44,022.00"
Brunei Darussalam,Department of Environment Parks and Rec,Business administration services,1,"52,800.00"
Bulgaria,Name withheld for security reasons*,Business administration services,2,"131,344.00"
Bulgaria,Name withheld for security reasons*,Business administration services,1,"55,410.69"
Bulgaria,BULGARI BEST LTD,Nonresidential building construction services,1,"51,381.79"
Bulgaria,Name withheld for security reasons*,Business administration services,1,"60,625.81"
Bulgaria,Name withheld for security reasons*,Business administration services,1,"98,965.07"
Bulgaria,STEMO OOD,Computer services,1,"85,160.64"
Bulgaria,Name withheld for security reasons*,Business administration services,1,"98,965.07"
Bulgaria,Name withheld for security reasons*,Business administration services,1,"55,410.69"
Bulgaria,Name withheld for security reasons*,Business administration services,1,"44,700.00"
Burkina Faso,Name withheld for security reasons*,Business administration services,1,"55,868.80"
Burkina Faso,Name withheld for security reasons*,Business administration services,1,"31,687.08"
Burundi,BNUB,Real estate services,3,"156,815.98"
Burundi,CENAP,Business administration services,1,"55,431.33"
Burundi,INSTITUT DE DEVELOPPEMENT ECONOMIQUE BDI,Business administration services,1,"31,186.29"
Burundi,MODEL COM SPRL,Information services,1,"90,954.52"
Burundi,REAL GROUP,Telecommunications media services,1,"39,146.45"
Burundi,Name withheld for security reasons*,Business administration services,1,"40,718.00"
Côte d'Ivoire,AFRIQUE TECHNOLOGIES & SERVICES,Computer services,1,"38,657.52"
Côte d'Ivoire,AGPHOR,Professional engineering services,1,"53,360.06"
Côte d'Ivoire,AICI,Real estate services,1,"40,211.82"
Côte d'Ivoire,Name withheld for security reasons*,Business administration services,1,"34,000.00"
Côte d'Ivoire,ARC (AFRICAINE DE REPRESENT ET CONSEIL),Vocational training,1,"64,970.45"
Côte d'Ivoire,ARC INGENIERIE,Community and social services,1,"201,741.54"
Côte d'Ivoire,Name withheld for security reasons*,Business administration services,1,"37,233.18"
Côte d'Ivoire,AYACOM,Telecommunications media services,1,"79,959.95"
Côte d'Ivoire,BASE 2A ENTREPRISE,Professional engineering services,1,"140,151.96"
Côte d'Ivoire,DELOITTE COTE D'IVOIRE,Accounting and bookkeeping services,1,"117,565.37"
Côte d'Ivoire,DERIKSA,Professional engineering services,2,"166,632.84"
Côte d'Ivoire,ENTREPRISE GENERALE DE SERVICE ET TRAVAU,Nonresidential building construction services,1,"33,025.07"
Côte d'Ivoire,ENTREPRISE GENERALE DE SERVICE ET TRAVAU,Professional engineering services,2,"124,288.62"
Côte d'Ivoire,ETS NES,Professional engineering services,2,"122,354.58"
Côte d'Ivoire,IMAGE AU FEMININ,Business administration services,1,"30,264.68"
Côte d'Ivoire,IMAGE AU FEMININ,Vocational training,1,"34,216.83"
Côte d'Ivoire,IROLINE COMMUNICATION,Telecommunications media services,1,"81,897.55"
Côte d'Ivoire,KALIMBA AGENCE IMMOBILIERE,Real estate services,1,"43,545.60"
Côte d'Ivoire,KARE GROUPE SARL,Professional engineering services,1,"54,150.18"
Côte d'Ivoire,MATIVOIRE,Professional engineering services,1,"131,453.42"
Côte d'Ivoire,S.I.T.E.R.M.,Professional engineering services,3,"218,533.17"
Côte d'Ivoire,Name withheld for security reasons*,Business administration services,1,"55,000.00"
Côte d'Ivoire,TECIA INTERNATIONAL,Professional engineering services,1,"62,797.08"
Côte d'Ivoire,THE INTERNATIONAL FEDERATION OF REDCROSS,Humanitarian aid and relief,1,"69,936.00"
Côte d'Ivoire,UNION DES RADIOS DE PROXIMITE COTE IVOIR,Advertising,1,"37,966.25"
Cambodia,Name withheld for security reasons*,Business administration services,1,"46,000.00"
Cambodia,Name withheld for security reasons*,Business administration services,1,"32,200.00"
Cambodia,Name withheld for security reasons*,Business administration services,1,"99,648.00"
Cambodia,DHI,Environmental management,1,"880,000.00"
Cambodia,Name withheld for security reasons*,Business administration services,1,"30,000.00"
Cambodia,EMERGING MARKETS CONSULTING,Community and social services,1,"42,647.00"
Cambodia,Name withheld for security reasons*,Real estate services,1,"33,180.00"
UNDP continued,,,,
Cambodia,Name withheld for security reasons*,Real estate services,1,"30,780.00"
Cambodia,Name withheld for security reasons*,Business administration services,1,"38,862.00"
Cambodia,Name withheld for security reasons*,Real estate services,1,"33,072.00"
Cambodia,Name withheld for security reasons*,Real estate services,1,"31,980.00"
Cameroon,Name withheld for security reasons*,Business administration services,1,"60,550.00"
Cameroon,Name withheld for security reasons*,Business administration services,1,"35,000.00"
Cameroon,ETS ENOCAM,Nonresidential building construction services,1,"45,905.80"
Cameroon,ETS IBS,Business administration services,1,"33,988.20"
Cameroon,ETS PABUS INTERNATIONAL,Nonresidential building construction services,1,"41,646.19"
Cameroon,ETS PHENIX,Nonresidential building construction services,1,"54,979.13"
Cameroon,Name withheld for security reasons*,Nonresidential building construction services,1,"43,466.60"
Cameroon,GRADEMAP,Business administration services,1,"36,571.87"
Cameroon,Name withheld for security reasons*,Business administration services,1,"35,170.00"
Cameroon,PRESTAF BT,Nonresidential building construction services,1,"46,504.96"
Cameroon,SAMARITAN INSURANCE INC,Insurance and retirement services,1,"43,363.30"
Cameroon,SOCIETE CIVILE IMMOBILIERE FOULASSI,Real estate services,4,"165,847.24"
Cameroon,WORLD ENGINEERING CONSULTING SARL,Information services,1,"34,631.04"
Canada,ADA CONSULTANTS INC.,Business administration services,1,"188,599.00"
Canada,Name withheld for security reasons*,Business administration services,1,"36,000.00"
Canada,Name withheld for security reasons*,Business administration services,1,"40,000.00"
Canada,Name withheld for security reasons*,Business administration services,1,"40,200.00"
Canada,Name withheld for security reasons*,Business administration services,1,"32,400.00"
Canada,Name withheld for security reasons*,Business administration services,2,"144,560.00"
Canada,Name withheld for security reasons*,Business administration services,1,"47,200.00"
Canada,Name withheld for security reasons*,Business administration services,1,"34,678.00"
Canada,Name withheld for security reasons*,Business administration services,1,"78,508.00"
Canada,Name withheld for security reasons*,Business administration services,1,"48,464.00"
Canada,Name withheld for security reasons*,Business administration services,2,"101,752.60"
Canada,Name withheld for security reasons*,Business administration services,1,"73,080.00"
Canada,Name withheld for security reasons*,Business administration services,2,"202,980.00"
Canada,Canadian Leaders for Inter. Consulting I,Information services,2,"63,732.00"
Canada,Canadian Leaders in International Consul,Business administration services,1,"252,849.00"
