2018,UNDP,Iraq,TURI SINA DIS TICARET LIMITED SIRKET,Building and Maintenance Services," 1,086,912.00 "
2018,UNDP,Iraq,NOOR ALBIDAYA INDUSTERIAL,Building and Maintenance Services," 169,488.00 "
2018,UNDP,Iraq,EFFAA COMPANY,Engineering and Research Services," 521,583.00 "
2018,UNDP,Iraq,AL ADDAI COMPANY FOR CONTRACTING GENERAL,Building and Maintenance Services," 299,905.00 "
2018,UNDP,Iraq,SAMSA COMPANY,Industrial Manufacturing Services," 98,550.00 "
2018,UNDP,Iraq,KASNAZAN CO. FOR GEN. CONTRACTING LTD.,Power Generation Machinery," 11,000.00 "
2018,UNDP,Iraq,BEIRUT FOR GENERAL CONTRACTS LTD CO,Engineering and Research Services," 10,600.00 "
2018,UNDP,Iraq,NAME WITHHELD FOR SECURITY REASONS,Politics and Civic Affairs Services, 141.00 
2018,UNDP,Iraq,DEMMA ALIRAQ GENERAL TRADING COMPANY LTD,Engineering and Research Services," 82,194.00 "
2018,UNDP,Iraq,DLEEN COMPANY,Building and Maintenance Services," 285,271.00 "
2018,UNDP,Iraq,GALIAWA COMPANY,Furniture," 545,437.00 "
2018,UNDP,Iraq,AREN AL-ASHBAL COMPANY FOR GENERAL CONT,Building and Maintenance Services," 456,622.50 "
2018,UNDP,Iraq,NASIM AL-BAHR CO. FOR GENERAL CONTRACTS,Building and Maintenance Services," 291,978.00 "
2018,UNDP,Iraq,SARAB ALHADEETH FOR GENERAL TRADING,Building and Maintenance Services," 567,522.99 "
2018,UNDP,Iraq,POWER MEN COMPANY,Engineering and Research Services," 1,717,218.16 "
2018,UNDP,Iraq,ANWAR AL REEF COMPANY FOR TRADING,Building and Maintenance Services," 1,577,000.00 "
2018,UNDP,Iraq,ARD ALMELOK CO. FOR TRADE &GENERAL CONT.,Building and Maintenance Services," 146,780.00 "
2018,UNDP,Iraq,TOMOH AL-READA GENERAL TRADING,Power Generation Machinery," 18,000.00 "
2018,UNDP,Iraq,AL NADHRA AL SHAMELA CO. FOR GENERAL,Building and Maintenance Services," 599,280.00 "
2018,UNDP,Iraq,AL-KASID COMMERCIAL AGENCIES CO. LTD.,Motor Vehicles and Parts," 261,000.00 "
2018,UNDP,Iraq,W.A.J.K.AMARASINGHE,Management and Admin Services," 175,380.00 "
2018,UNDP,Iraq,BARAKT ALQATEEF COMPANY FOR GENERAL,Engineering and Research Services," 132,400.00 "
2018,UNDP,Iraq,RAWAT ALWATAR CO FOR GENERAL CONTRACTING,Furniture," 61,682.00 "
2018,UNDP,Iraq,SAYEF AL MULOK COMPANY,Engineering and Research Services," 626,713.00 "
2018,UNDP,Iraq,SHANDZ COMPANY FOR CONSTRUCTION AND TRAD,Building and Maintenance Services," 2,799,300.00 "
2018,UNDP,Iraq,LAMAT AL SHARQ GEN. TRADE CONTRACT,Building and Maintenance Services," 1,665,034.00 "
2018,UNDP,Iraq,THEFAF AL RAFIDAIN CO. FOR GENERAL,Building and Maintenance Services," 34,885,331.00 "
2018,UNDP,Iraq,POWER MEN COMPANY,Management and Admin Services," 51,213.29 "
2018,UNDP,Iraq,AL-RIYADH UNITED COMPANY,Engineering and Research Services," 562,850.00 "
2018,UNDP,Iraq,NAFAHAT DEJLA CO. GEN. TRADE,Building and Maintenance Services," 2,351,084.70 "
2018,UNDP,Iraq,FAN ALRASSID COMPANY,Building and Maintenance Services," 935,621.00 "
2018,UNDP,Iraq,TWANIST CONTRACTING/LTD,Public Sector Related Services," 125,813.00 "
2018,UNDP,Iraq,DURAT AL-MOHEAT FOR GENERAL TRADING AND,Building and Maintenance Services," 692,696.00 "
2018,UNDP,Iraq,AL-SAMI GENERAL TRADE COMPANY LTD.,Building and Maintenance Services," 116,826.00 "
2018,UNDP,Iraq,BARDEEN COMPANY FOR GENERAL CONTRACTS,Building and Maintenance Services," 133,850.00 "
2018,UNDP,Iraq,RAMZ AL EQAR COMPANY,Power Generation Machinery," 255,900.00 "
2018,UNDP,Iraq,AL FOAD COMPANY,Building and Maintenance Services," 45,000.00 "
2018,UNDP,Iraq,SAIF AL. HAQ COMPANY FOR GENERAL CONTRAC,Building and Maintenance Services," 9,778,495.00 "
2018,UNDP,Iraq,ARDH ALMAKKA COMPANY-ROYALTULIPALRASHEED,"Travel, Food and Lodging"," 1,242,745.62 "
2018,UNDP,Iraq,WHITEHAND GROUP LLC,Building and Maintenance Services," 234,542.00 "
2018,UNDP,Iraq,ALTURATH AL-AREEQ FOR GENERAL CONTRACTIN,Building and Maintenance Services," 1,450,627.50 "
2018,UNDP,Iraq,KHALID HAMA RAUF HAMA SHENKY COMPANY,Building and Maintenance Services," 1,136,017.50 "
2018,UNDP,Iraq,ARD ALHOM GEN.TRADE & CONTRACT. LTD CO,Building and Maintenance Services," 44,951.00 "
2018,UNDP,Iraq,EFFAA COMPANY,Building and Maintenance Services," 8,717,531.00 "
2018,UNDP,Iraq,ALAOTAAR ALFTHEAH,Building and Maintenance Services," 188,459.00 "
2018,UNDP,Iraq,KARAM AL- KHALIL COMPANY,Building and Maintenance Services," 690,662.00 "
2018,UNDP,Iraq,ALHAYAT ALJADIDA CO. FOR GENERAL,Building and Maintenance Services," 343,748.00 "
2018,UNDP,Iraq,ZEREN CO. FOR GENERAL CONTRACTING,Furniture," 1,015,729.00 "
2018,UNDP,Iraq,EMAD AL-RAFEDAIN COMPANY,Building and Maintenance Services," 1,648,819.00 "
2018,UNDP,Iraq,JAWHARAT ALBASEL COMPANY,Public Sector Related Services," 32,750.00 "
2018,UNDP,Iraq,ALAOTAAR ALFTHEAH,Public Sector Related Services," 49,339.00 "
2018,UNDP,Iraq,RAOOA AL-TAMEER COMPANY FOR TRADING,Building and Maintenance Services," 2,454,768.00 "
2018,UNDP,Iraq,RAFEEF AL ASEMA COMPANY,Building and Maintenance Services," 403,135.00 "
2018,UNDP,Iraq,WAHAT AL JAMAS FOR GENERAL TRADING,Building and Maintenance Services," 295,695.00 "
2018,UNDP,Iraq,DIYAR AL SANAYA COMPANY FOR GENERAL,Building and Maintenance Services," 2,078,303.50 "
2018,UNDP,Iraq,KHAIRAT ZAMZAM COMPANY FOR GENERAL,Building and Maintenance Services," 32,361.00 "
2018,UNDP,Iraq,ARDH ALMAKKA COMPANY-ROYALTULIPALRASHEED,Management and Admin Services," 1,971,549.00 "
2018,UNDP,Iraq,ALTAROOS COMPANY FOR GENERAL CONTRACTING,Building and Maintenance Services," 504,150.00 "
2018,UNDP,Iraq,BELAD AL-SRUH COMPANY FOR TRADE,Building and Maintenance Services," 924,450.00 "
2018,UNDP,Iraq,CHROO COMPANY FOR GENERAL CONTRACTS  LTD,Building and Maintenance Services," 315,561.32 "
2018,UNDP,Iraq,ABDULKHALEK SADAM MEFTAN,Management and Admin Services," 350,000.00 "
2018,UNDP,Iraq,TOMOH AL-READA GENERAL TRADING,Building and Maintenance Services," 303,580.00 "
2018,UNDP,Iraq,SAR ALBRAA COMPNAY,Public Sector Related Services," 36,937.50 "
2018,UNDP,Iraq,JWHARAT ALSABAH,Tools and General Machinery," 49,800.00 "
2018,UNDP,Iraq,AL NAJJAR COMPANY FOR GENERAL &TRADING,Public Sector Related Services," 67,400.00 "
2018,UNDP,Iraq,AL-NEEL COMPANY,Building and Maintenance Services," 1,030,372.00 "
2018,UNDP,Iraq,ARIDU COMPANY FOR GENERAL CONTRACTING,Building and Maintenance Services," 667,179.00 "
2018,UNDP,Iraq,SARA ELIASI,Management and Admin Services," 112,181.00 "
2018,UNDP,Iraq,MASHAREEA AL TAQA CO GENERAL CONTRACTS A,Furniture," 121,791.00 "
2018,UNDP,Iraq,AL AHMAYD CO. FOR GENERAL TRADING AND,Building and Maintenance Services," 2,820,869.00 "
2018,UNDP,Iraq,ALBARAKA ALDAWLIA CONSTRUCTION CO.,Building and Maintenance Services," 425,765.00 "
2018,UNDP,Iraq,POWER MEN COMPANY,Building and Maintenance Services," 19,707.66 "
2018,UNDP,Iraq,RAZAWAN COMPANY,Building and Maintenance Services," 864,835.00 "
2018,UNDP,Iraq,IRATEC ENGINEERING LIMITED,Building and Maintenance Services," 61,513.84 "
2018,UNDP,Iraq,ORETA COMPANY FOR GENERAL CONTRACTING,Building and Maintenance Services," 288,010.00 "
2018,UNDP,Iraq,GALIAWA COMPANY,Building and Maintenance Services," 12,124,419.75 "
2018,UNDP,Iraq,MASAR AL TEQANIA COMPANY FOR GENERAL TRA,IT and Communications Equipment," 5,900.00 "
2018,UNDP,Iraq,AL-RANEEN COMPANY FOR GENERAL CONTRACTS,Building and Maintenance Services," 1,119,874.00 "
2018,UNDP,Iraq,ASOY SHAR CO. FOR BUILDING,Building and Maintenance Services," 1,641,881.00 "
2018,UNDP,Iraq,ARDH ALMAKKA COMPANY-ROYALTULIPALRASHEED,Education and Training Services," 194,406.00 "
2018,UNDP,Iraq,MADO COMPANY FOR CONSTRUCTION &,Engineering and Research Services," 547,434.00 "
2018,UNDP,Iraq,TASAMEEM BAGHDAD CO. FOR GENERAL,Building and Maintenance Services," 369,425.00 "
2018,UNDP,Iraq,ROWAT OM AL RABEIAN COMPANY,Building and Maintenance Services," 169,995.00 "
2018,UNDP,Iraq,RADWAT ALAAMAR CO FOR GENERAL CONTRACTS,Building and Maintenance Services," 501,405.00 "
2018,UNDP,Iraq,PERCHAWSH COMPANY,Building and Maintenance Services," 1,749,054.00 "
2018,UNDP,Iraq,AL-WESAM GOLDEN FOR GENERAL CONTRACTS,Building and Maintenance Services," 365,700.00 "
2018,UNDP,Iraq,ALREYAZA GROUP CO. FOR GENERAL CONTRACTS,Building and Maintenance Services," 827,932.00 "
2018,UNDP,Iraq,ABEER AL-FORAT COMPANY,Building and Maintenance Services," 509,969.00 "
2018,UNDP,Iraq,SAREA AL-SHAM COMPANY,Building and Maintenance Services," 1,399,151.00 "
2018,UNDP,Iraq,PNYANSH - COMPANY,Building and Maintenance Services," 884,842.00 "
2018,UNDP,Iraq,MASAR AL TEQANIA COMPANY FOR GENERAL TRA,"Printing, Photo and AV Equipment"," 51,700.00 "
2018,UNDP,Iraq,TL ELECTRICITY TRANSMISSION LINES CO.,Building and Maintenance Services," 443,778.00 "
2018,UNDP,Iraq,RABITT ALARDH FOR INTERNET CO,Engineering and Research Services," 31,683.30 "
2018,UNDP,Iraq,VANA COMPANY FOR GENERAL TRADING,Furniture," 44,730.00 "
2018,UNDP,Iraq,AL MADA AL JADEED COMPANY FOR GENERAL,Building and Maintenance Services," 1,287,339.00 "
2018,UNDP,Iraq,BEIRUT FOR GENERAL CONTRACTS LTD CO,"Transportation, Storage, Mail Services"," 60,000.00 "
2018,UNDP,Iraq,ARAS COMPANY FOR CONSTRUCTION,Distribution Equipment," 480,913.00 "
2018,UNDP,Iraq,AL-SAMI GENERAL TRADE COMPANY LTD.,Public Sector Related Services," 1,012,960.00 "
2018,UNDP,Iraq,AL JUNA COMPANY,Engineering and Research Services," 58,775.00 "
2018,UNDP,Iraq,CHOLO COMPANY,Building and Maintenance Services," 200,576.00 "
2018,UNDP,Iraq,MADO COMPANY FOR CONSTRUCTION &,Building and Maintenance Services," 1,367,455.00 "
2018,UNDP,Iraq,BARDEEN COMPANY FOR GENERAL CONTRACTS,Public Sector Related Services," 149,430.00 "
2018,UNDP,Iraq,ANWAR AL REEF COMPANY FOR TRADING,Public Sector Related Services," 110,300.00 "
2018,UNDP,Iraq,ALWADI ALABIAZ/COMPANY,Public Sector Related Services," 244,625.00 "
2018,UNDP,Iraq,QIMEM HEMRIN GEN. TRAD & CONT. CO. LTD,Building and Maintenance Services," 538,340.00 "
2018,UNDP,Iraq,BELAD AL NASER FOR GENERAL TRADING,Building and Maintenance Services," 3,620,957.25 "
2018,UNDP,Iraq,SHEKHAN CO. GENERAL CONTRACTS & GENERAL,Building and Maintenance Services," 200,611.00 "
2018,UNDP,Iraq,ALFAREZ FOR GENERAL CONTRACTS CO. LTD.,Sports and Recreational Equipment," 45,384.00 "
2018,UNDP,Iraq,NAME WITHHELD FOR SECURITY REASONS,"Transportation, Storage, Mail Services", 20.70 
2018,UNDP,Iraq,QALAT NJD COMPANY,Building and Maintenance Services," 457,614.00 "
2018,UNDP,Iraq,AL-ATEED COMPANY,Building and Maintenance Services," 2,209,384.00 "
2018,UNDP,Iraq,NOOR ALBIDAYA INDUSTERIAL,Furniture," 696,740.00 "
2018,UNDP,Iraq,ZOZIK FOR GENEREAL CONTRACTING CO.,Building and Maintenance Services," 26,971,892.00 "
2018,UNDP,Iraq,SINJAR ALALMIA COMPANY,Building and Maintenance Services," 473,737.00 "
2018,UNDP,Iraq,BEIRUT FOR GENERAL CONTRACTS LTD CO,Building and Maintenance Services," 478,637.00 "
2018,UNDP,Iraq,DHAI WAADI AL-QURA COMPANY,Building and Maintenance Services," 59,998.00 "
2018,UNDP,Iraq,POWER MEN COMPANY,Power Generation Machinery," 75,304.19 "
2018,UNDP,Iraq,UMMET AL SALAM CO.,Building and Maintenance Services," 763,740.00 "
2018,UNDP,Iraq,SADAH AL-TAAMEER COMPANY,Building and Maintenance Services," 93,352.00 "
2018,UNDP,Iraq,GERMAN MEDICAL SOLUTIONS,Building and Maintenance Services," 14,655,190.00 "
2018,UNDP,Iraq,NAJM ABDULLAH HASAN,"Transportation, Storage, Mail Services"," 89,900.00 "
2018,UNDP,Iraq,POLIKON COMPANY,Building and Maintenance Services," 18,344,311.00 "
2018,UNDP,Iraq,AL-NABAA AL-AALI COMPANY,Building and Maintenance Services," 36,978.00 "
2018,UNDP,Iraq,ARD ALMELOK CO. FOR TRADE &GENERAL CONT.,Public Sector Related Services," 358,492.00 "
2018,UNDP,Iraq,HARI KRISHNA NIBANUPUDI,Management and Admin Services," 55,375.00 "
2018,UNDP,Iraq,HIGH TECH COMPANY FOR GENERAL TRADING LT,Electrical Systems Components, 910.00 
2018,UNDP,Iraq,FUTURE CITY CO FOR GENERAL CONTRACTS LTD,Building and Maintenance Services," 4,425,767.50 "
2018,UNDP,Iraq,WADY ALJOD COMPANY FOR GENERAL CONTRACTS,Building and Maintenance Services," 1,303,414.00 "
2018,UNDP,Iraq,NAHIR AL-WAND COMPANY,Medical Equipment," 82,650.00 "
2018,UNDP,Iraq,FURAT GATE COMPANY LTD,Building and Maintenance Services," 1,019,961.00 "
2018,UNDP,Iraq,ZAIN ALDEYAR COMPANY FOR GENERAL CONT.,Building and Maintenance Services," 674,758.00 "
2018,UNDP,Iraq,SREO CONSULTING,Engineering and Research Services," 73,480.00 "
2018,UNDP,Iraq,SAS AUTOMOTIVE SERVICES,Motor Vehicles and Parts," 289,000.00 "
2018,UNDP,Iraq,"""AL RAFAD CO, FOR GEN. CONTRACTS LTD.""",Furniture," 42,439.00 "
2018,UNDP,Iraq,MASHAREEA AL TAQA CO GENERAL CONTRACTS A,Building and Maintenance Services," 328,504.00 "
2018,UNDP,Iraq,AL-SAMI GENERAL TRADE COMPANY LTD.,Engineering and Research Services," 5,261,308.00 "
2018,UNDP,Iraq,RUBOU AL-IRAQ COMPANY,Building and Maintenance Services," 137,382.00 "
2018,UNDP,Iraq,FUTURE CITY CO FOR GENERAL CONTRACTS LTD,Medical Equipment," 73,000.00 "
2018,UNDP,Iraq,DIVAN ELEGAN TOURISM COMPANY,"Travel, Food and Lodging"," 58,269.25 "
2018,UNDP,Iraq,AMEX EXPORT-IMPORT GMBH,"Transportation, Storage, Mail Services", 568.18 
2018,UNDP,Iraq,BEIRUT FOR GENERAL CONTRACTS LTD CO,Building and Construction Machinery," 1,715,000.00 "
2018,UNDP,Iraq,"""ALNABAA ALSADIQ GENERAL CONTRACTING LTD,""",Building and Maintenance Services," 233,500.00 "
2018,UNDP,Iraq,RAFEEF ALKHAIRAT FOR GENERAL TRADING,Medical Equipment," 34,500.00 "
2018,UNDP,Iraq,BAIDAA ALDHAHAB COMPANY,Industrial Manufacturing Machinery," 66,291.00 "
2018,UNDP,Iraq,ALWADI ALABIAZ/COMPANY,Building and Maintenance Services," 1,458,600.00 "
2018,UNDP,Iraq,SAKAR AL DIYAAR CO. FOR GENERAL TRADING,Engineering and Research Services," 143,369.00 "
2018,UNDP,Iraq,"""ALNABAA ALSADIQ GENERAL CONTRACTING LTD,""",Public Sector Related Services," 343,300.00 "
2018,UNDP,Iraq,NAME WITHHELD FOR SECURITY REASONS,Management and Admin Services," 403,839.00 "
2018,UNDP,Iraq,JWHARAT ALSABAH,Sports and Recreational Equipment," 64,835.00 "
2018,UNDP,Iraq,NISOUR NINAWA COMPANY FOR GENERAL CONTRA,Power Generation Machinery," 50,000.00 "
2018,UNDP,Ireland,VERTECO TECHNOLOGIES LIMITED,"Travel, Food and Lodging"," 7,306.00 "
2018,UNDP,Ireland,ALERE INTERNATIONAL LIMITED,Laboratory and Testing Equipment," 2,379,482.00 "
2018,UNDP,Ireland,VERTECO TECHNOLOGIES LIMITED,"Transportation, Storage, Mail Services"," 3,677.53 "
2018,UNDP,Ireland,SHIRE PHARMACEUTICALS IRELAND LTD,"Pharmaceuticals, Contraceptives, Vaccines"," 4,526,060.00 "
2018,UNDP,Ireland,RONAN MCDERMOTT,"Transportation, Storage, Mail Services"," 4,425.00 "
2018,UNDP,Ireland,TRINITY BIOTECH PLC,Laboratory and Testing Equipment," 151,129.40 "
2018,UNDP,Ireland,MICROSOFT IRELAND OPERATIONS LIMITED,Public Sector Related Services," 107,865.17 "
2018,UNDP,Ireland,BIOMARIN INTERNATIONAL LIMITED,"Pharmaceuticals, Contraceptives, Vaccines"," 824,834.40 "
2018,UNDP,Ireland,NAME WITHHELD FOR SECURITY REASONS,"Travel, Food and Lodging"," 4,459.50 "
2018,UNDP,Ireland,ALERE INTERNATIONAL LIMITED,Medical Equipment," 6,313,909.52 "
2018,UNDP,Ireland,TABLEAU INTERNATIONAL UNLIMITED COMPANY,Engineering and Research Services," 34,560.00 "
2018,UNDP,Ireland,GALLICE DEVELOPPEMENTS,Management and Admin Services," 54,545.45 "
2018,UNDP,Ireland,VERTECO TECHNOLOGIES LIMITED,Management and Admin Services," 105,502.00 "
2018,UNDP,Ireland,MICROSOFT IRELAND OPERATIONS LIMITED,Politics and Civic Affairs Services," 1,910,898.51 "
2018,UNDP,Ireland,VERTECO TECHNOLOGIES LIMITED,Politics and Civic Affairs Services, 752.00 
2018,UNDP,Ireland,ALERE INTERNATIONAL LIMITED,"Transportation, Storage, Mail Services"," 17,524.48 "
2018,UNDP,Ireland,GALLICE DEVELOPPEMENTS,Financial and Insurance Services, -   
2018,UNDP,Ireland,CDGA ENGINEERING CONSULTANT LTD,Live Plant and Animal Material," 124,447.19 "
2018,UNDP,Ireland,ALERE INTERNATIONAL LIMITED,Material Handling Machinery," 1,500.00 "
2018,UNDP,Ireland,MICROSOFT IRELAND OPERATIONS LIMITED,Engineering and Research Services," 891,997.41 "
2018,UNDP,Ireland,RONAN MCDERMOTT,Management and Admin Services," 251,913.00 "
2018,UNDP,Ireland,MICROSOFT IRELAND OPERATIONS LIMITED,IT and Communications Equipment," 63,501.00 "
2018,UNDP,Ireland,TRINITY BIOTECH PLC,Medical Equipment," 66,340.34 "
2018,UNDP,Ireland,NAME WITHHELD FOR SECURITY REASONS,Management and Admin Services," 250,896.00 "
2018,UNDP,Ireland,SRI EXECUTIVE SEARCH LIMITED,Management and Admin Services," 45,000.00 "
2018,UNDP,Ireland,GALLICE INTERNATIONAL SERVICES,Management and Admin Services," 57,954.55 "
2018,UNDP,Ireland,ALERE INTERNATIONAL LIMITED,"Pharmaceuticals, Contraceptives, Vaccines"," 405,000.00 "
2018,UNDP,Ireland,GALLICE INTERNATIONAL SERVICES,Financial and Insurance Services, -   
2018,UNDP,Ireland,TRINITY BIOTECH PLC,"Pharmaceuticals, Contraceptives, Vaccines"," 61,271.68 "
2018,UNDP,Israel,COMPUTER MEDIA CENTER,Engineering and Research Services," 39,550.00 "
2018,UNDP,Israel,TEVA PHARMACEUTICAL INDUSTRIES LTD.,"Pharmaceuticals, Contraceptives, Vaccines"," 1,131,484.32 "
2018,UNDP,Israel,JERUSALEM DISTRICT ELECTRICITY CO,Engineering and Research Services," 145,518.12 "
2018,UNDP,Israel,S.B. HANDLING SOLUTIONS LTD,Building and Maintenance Services," 116,908.00 "
2018,UNDP,Israel,KHALED ABDIL RAZAK AL KALOTI,Management and Admin Services," 82,500.00 "
2018,UNDP,Israel,EASTRONICS LTD.,Security and Safety Equipment," 34,848.00 "
2018,UNDP,Israel,SPARK PRO LTD,Education and Training Services," 30,946.00 "
2018,UNDP,Israel,COMPUTER MEDIA CENTER,IT and Communications Equipment," 3,626.00 "
2018,UNDP,Israel,NAME WITHHELD FOR SECURITY REASONS,Management and Admin Services," 47,826.00 "
2018,UNDP,Israel,OLD CITY BROTHERS LTD.,Engineering and Research Services," 170,000.00 "
2018,UNDP,Israel,MAX SECURITY SOLUTIONS LTD,Public Order and Security Services," 36,000.00 "
2018,UNDP,Italy,IMMOBILFLORA S.R.L.,Management and Admin Services," 476,536.19 "
2018,UNDP,Italy,AGMIN ITALY SPA,"Transportation, Storage, Mail Services"," 34,231.58 "
2018,UNDP,Italy,FELCOS UMBRIA,Education and Training Services," 1,208,415.00 "
2018,UNDP,Italy,NAME WITHHELD FOR SECURITY REASONS,Financial and Insurance Services, -   
2018,UNDP,Italy,KPMG ADVISORY SPA,Engineering and Research Services," 327,222.00 "
2018,UNDP,Italy,OSV S.R.L.,"Transportation, Storage, Mail Services"," 15,350.00 "
2018,UNDP,Italy,ARS PROGETTI SPA,Education and Training Services," 95,410.00 "
2018,UNDP,Italy,AGMIN ITALY SPA,Management and Admin Services," 2,619.88 "
2018,UNDP,Italy,COCOON PROJECTS SRL,Engineering and Research Services," 72,593.00 "
2018,UNDP,Italy,WORLD FOOD PROGRAMME,Management and Admin Services," 45,337.07 "
2018,UNDP,Italy,NAME WITHHELD FOR SECURITY REASONS,Management and Admin Services," 840,162.72 "
2018,UNDP,Italy,UNITED NATIONS SYSTEM STAFF COLLEGE,Education and Training Services," 58,404.65 "
2018,UNDP,Italy,SIAP MICROS SRL,Engineering and Research Services," 195,692.00 "
2018,UNDP,Italy,FAO GENERAL FUND (USD),"Editorial, Design, Graphic Services"," 17,663.49 "
2018,UNDP,Italy,ESPLODENTI SABINO SRL,Engineering and Research Services," 75,549.74 "
2018,UNDP,Italy,SIAP MICROS SRL,"Transportation, Storage, Mail Services"," 14,972.00 "
2018,UNDP,Italy,SPRINTCAR AND SERVICE COOP.A.R.L.,"Transportation, Storage, Mail Services"," 49,382.72 "
2018,UNDP,Italy,ANDREA AGOSTINUCCI,Management and Admin Services," 44,440.00 "
2018,UNDP,Italy,ALMAVIVA SPA,Engineering and Research Services," 44,550.00 "
2018,UNDP,Italy,FORMEC SRL,Building and Construction Machinery," 883,405.37 "
2018,UNDP,Italy,JOEL NAFUMA REFUGEE CENTER,Politics and Civic Affairs Services," 40,979.95 "
2018,UNDP,Italy,WORLD FOOD PROGRAMME,Financial and Insurance Services, 395.06 
2018,UNDP,Italy,NAME WITHHELD FOR SECURITY REASONS,"Travel, Food and Lodging"," 29,480.00 "
2018,UNDP,Italy,CARES SCRL-OSSERVATORIO DI PAVIA,Education and Training Services," 146,810.55 "
2018,UNDP,Italy,OSV S.R.L,"Farming, Fishing Equipment"," 83,200.00 "
2018,UNDP,Italy,KOMPLET ITALIA SRL,Building and Construction Machinery," 264,926.23 "
2018,UNDP,Italy,KEDRION S.P.A.,"Pharmaceuticals, Contraceptives, Vaccines"," 2,469,416.00 "
2018,UNDP,Italy,WORLD FOOD PROGRAMME,Motor Vehicles and Parts," 53,750.55 "
2018,UNDP,Italy,INTERNATIONAL TRAINING CENTRE,Education and Training Services," 49,869.17 "
2018,UNDP,Italy,OSV S.R.L.,"Farming, Fishing Equipment"," 38,300.00 "
2018,UNDP,Italy,SIAP MICROS SRL,Management and Admin Services," 8,612.00 "
2018,UNDP,Italy,ANCICOM S.R.L. A SOCIO UNICO,Politics and Civic Affairs Services," 238,924.00 "
2018,UNDP,Italy,ARMADILLA SCS,Education and Training Services," 288,303.07 "
2018,UNDP,Italy,GIACOMO GALLINA,Management and Admin Services," 46,196.07 "
2018,UNDP,Italy,SIAP MICROS SRL,Power Generation Machinery," 14,944.00 "
2018,UNDP,Italy,ICU-ISTITUTO PER LA COOPERAZIONE UNI ONL,Management and Admin Services," 32,450.00 "
2018,UNDP,Italy,FAO GENERAL FUND (USD),"Travel, Food and Lodging"," 34,751.04 "
2018,UNDP,Italy,NAME WITHHELD FOR SECURITY REASONS,"Transportation, Storage, Mail Services"," 8,515.00 "
2018,UNDP,Italy,NAME WITHHELD FOR SECURITY REASONS,Politics and Civic Affairs Services, 240.00 
2018,UNDP,Italy,WORLD FOOD PROGRAMME,"Transportation, Storage, Mail Services"," 214,143.50 "
2018,UNDP,Italy,AGMIN ITALY SPA,"Structures, Construction Components"," 69,177.78 "
2018,UNDP,Italy,WORLD FOOD PROGRAMME,"Land, Building and Structures"," 2,475.00 "
2018,UNDP,Italy,CROSSROADS INTERNATIONAL SRL,Material Handling Machinery," 48,899.00 "
2018,UNDP,Italy,ENIC MEETINGS & EVENTS SRL,"Travel, Food and Lodging"," 140,000.00 "
2018,UNDP,Jamaica,JAMAICA BUSINESS DEVELOPMENT CORPORATION,Education and Training Services," 73,636.80 "
2018,UNDP,Jamaica,PANMEDIA LTD.,Public Sector Related Services," 116,000.00 "
2018,UNDP,Jamaica,CLARENDON PARISH DEVELOPMENT COMMITTEE,Politics and Civic Affairs Services," 47,849.10 "
2018,UNDP,Jamaica,JAMAICA 4-H CLUBS,Education and Training Services," 84,747.74 "
2018,UNDP,Jamaica,NKURRA KONYA MARIE SKYERS,Management and Admin Services," 30,000.00 "
2018,UNDP,Jamaica,NAME WITHHELD FOR SECURITY REASONS,Management and Admin Services," 120,340.00 "
2018,UNDP,Jamaica,THE UNIVERSITY OF THE WEST INDIES,Organizations and Clubs," 227,427.26 "
2018,UNDP,Jamaica,DAVID S.O. BARRETT (ENBAR CONSULTING),Management and Admin Services," 31,075.00 "
2018,UNDP,Jamaica,ANN-MURRAY ARETHA BROWN,Management and Admin Services," 37,971.65 "
2018,UNDP,Japan,DELOITTETOHMATSU FINANCIAL ADVISORY LLC,Management and Admin Services," 48,750.00 "
2018,UNDP,Japan,NAME WITHHELD FOR SECURITY REASONS,Management and Admin Services," 239,853.00 "
2018,UNDP,Japan,TOYOTA MOTOR CORPORATION,Motor Vehicles and Parts," 35,157.67 "
2018,UNDP,Japan,NARA PREFECTURE/ARCH.INSTITUTE OF KASHIH,"Travel, Food and Lodging"," 89,005.00 "
2018,UNDP,Japan,TOYOTA MOTOR CORPORATION,"Transportation, Storage, Mail Services"," 84,166.60 "
2018,UNDP,Japan,"""JTB COMMUNICATION DESIGN, INC.""","Travel, Food and Lodging"," 169,726.30 "
2018,UNDP,Japan,NARA PREFECTURE/ARCH.INSTITUTE OF KASHIH,Education and Training Services," 651,943.00 "
2018,UNDP,Japan,DELOITTETOHMATSU FINANCIAL ADVISORY LLC,"Transportation, Storage, Mail Services"," 19,000.00 "
2018,UNDP,Japan,MITSUBISHI HITACHI POWER SYSTEMS,"Transportation, Storage, Mail Services"," 5,730.00 "
2018,UNDP,Japan,NPO SEEDS ASIA,Environmental Services," 79,607.00 "
2018,UNDP,Japan,J GERBER  CO JAPAN LTD,Motor Vehicles and Parts," 77,814.00 "
2018,UNDP,Japan,"""APA HOTEL CO., LTD.""",Education and Training Services," 72,978.31 "
2018,UNDP,Japan,MITSUBISHI HITACHI POWER SYSTEMS,Power Generation Machinery," 4,983,410.48 "
2018,UNDP,Japan,JAPAN INTERNATIONAL COORPERATION SYSTEM,Management and Admin Services," 671,965.29 "
2018,UNDP,Japan,AAIC JAPAN CO  LTD,Management and Admin Services," 75,600.00 "
